;section;speaker;role;text
39;Q&A;Kim Brady - Chief Financial Officer;Firm;So, Joe, as you know, we are building out the Coolidge facility in phases. And by the end of phase one, we do believe that capacity will be approximately 2,500 to 3,000. And then when we start phase two, beginning of 2022, and that will be accomplished by beginning of 2020, end of 2022. And that capacity will likely increase to something around 15,000 units. And then when we actually start phase three of our facility in beginning of 2023, and then complete that by end of 2023, the capacity will be about 35,000 units running two shifts. And so I think what you may be referring to something that we shared last year, and we have decided in terms of phase one to phase two, to delay some of the capacity, we will have plenty of capacity in terms of what we have committed to the market, as you know, the next year volume commitment for battery-electric truck is 1,200 units.
40;Q&A;Joseph Spak - RBC Capital Markets;Analyst;Okay, last one for me. I know during or about a month ago or so there was a report that the head of Nikola fuel cell development left and like I realized employees come and go all the time. But I don't think investors have a great sense for maybe advantage of the team. So can you just provide an update on leadership there and that team?
41;Q&A;Mark Russell - Chief Executive Officer;Firm;Absolutely, that transition was not unexpected, that employee has staying in the space by the way, joined and helped start a fueling and dispensing company don't understand he is, that's what he loves to do. We have more resources, leadership people capacity in that space than we've ever had. At this point, that team is so much bigger and more capable than it was previously. That particular employee did great work while they were here, but we are absolutely not missing a beat and going forward with a really strong team on that front. As the people who are customers, other people that we're working with, that work with that team, inevitably very impressed with what we've been able to do there. We've got some of the best people from around the world on the team.
42;Q&A;Operator;Operator;Our next question is from Michael Shlisky of Collier Securities.
43;Q&A;Michael Shlisky - Collier Securities;Analyst;Hey, good morning, I wanted to ask first about the TravelCenters arrangement. I was kind of wondering if you could tell us a little bit about what's in it for TravelCenters. Are you going to be paying them rent to use part of their real estate? And they are going to take a cut of the - to sell the hydrogen, just gives us sense as to what they might be getting out of the deal from what you can tell.
44;Q&A;Kim Brady - Chief Financial Officer;Firm;Great question. Right now as you know, we are still working on some of those details. But at this foundation, it is anticipated when it comes to dispensing economics, that we will share  in terms of revenue and profit, just recognize this our dispensing station, so many, which means that we will provide hydrogen from hub, and we will transport it. So significant portion of the margin we expected to capture at the production facility on our side.
45;Q&A;Mark Russell - Chief Executive Officer;Firm;So as a true partnership, there'll be a transfer price from Nikola to the station for hydrogen, and then the margin over that will be split between us. And that's also be the approach we take on the infrastructure capital requirement.
46;Q&A;Michael Shlisky - Collier Securities;Analyst;Okay, got it. And then I want to ask, secondly, about RIG360, I guess first, how have they communicated to you about their availability with technicians, trained technicians to service electric vehicles? And knowing that it takes roughly 12 months to train somebody new at the Lincoln, or UTI type of schools out there? And maybe secondly can give us a sense is you looking at partnerships with other dealership networks elsewhere in the country at this time?
47;Q&A;Mark Russell - Chief Executive Officer;Firm;"No, great question, Mike. So that's one of the great benefits of the RIG360 agreement. And to answer your - the last part first, we are absolutely looking at adding to that. We intend to have continental coverage dealerships here in North America; we'll be doing the same in Europe, by the way. And so we were looking for sales and services support through our dealers. Coast to coast and North to Southern Europe, coast to coast in North America. So what the dealers are providing and their commitment that they're making is to provide both sales and service support. So they're adding salespeople, and then they're training service technicians doing - done on both fronts where the service technician training is cooperative with us. We have our existing service and support group here at corporate and they have their own techs and there'll be this dealer techs will be training alongside us. So the dealers have made a commitment and well, future dealers will be making a commitment to hire and train techs and we'll cooperate with them in that training and help provide it and then they will be also adding sales representation. They also are going to be flooring vehicles so don't have to have vehicles for display for demo. And in some cases for immediate delivery from inventory. So they actually fulfill part of the purpose of a launch customer for us and that they are going to be helping us get the vehicles sold distributed services and supported and launching."
48;Q&A;Operator;Operator;Our next question is from Daniel Ives with Wedbush Securities.
49;Q&A;Daniel Ives - Wedbush Securities;Analyst;Yes, thanks. Just one question so when you talk about Q4, whether it's 50 to 100. And in just some of the orders, especially going to 2022. I get this point is the only constraint supply from a chip perspective, rather than on the demand side. Could you just be clear about that in terms of just hitting those goals? Is it really just pure supply constraints? Thanks.
50;Q&A;Mark Russell - Chief Executive Officer;Firm;"Daniel, that's a great question. And my answer is yes. It's going to be constrained. We could certainly do more if we had all of the parts that we're going to need and we are going to - we already constrained by cells, as we mentioned, we do have commitment now to get enough cells from the supplier to get in that 50 to 100 range, but not more. We are looking at the other possible constraints chips being a prominent one, of course. And we're trying our best to make sure that one of those things doesn't drop us below that number. If we could get all of the parts to do more, we would definitely look at doing more. But you have to remember that the demand for these vehicles has not gone down at any time, the combination of carrots and sticks out there gets more and more compelling. We call it carrots and sticks because there are incentives, the carrot side where people are increasing the incentives. And by the way, that was just an increase in the incentive on carbon capture for blue hydrogen, just in the last couple of weeks I understand. And but other people are looking to follow California in terms of their incentive scheme, a number of states have announced that recently that they want to follow the California model, which will increase the carrot here, the more incentives to move. On the other side, you've got the sticks. You've got people who are passing sale bans, and then even operation bans within specific jurisdictions. And that's worldwide. And we don't see anybody backing off on us. We haven't seen anybody back off. And yet we see people, the number of jurisdictions that are doing that being added to pretty much every month at this point. So the demand is not going to go down as demand is not going to be the problem for this industry, which is one of the reasons why we're, we welcome and encourage our erstwhile competition, it's going to take the best efforts of all of us to meet this demand. We're going to have to in the next period of years; we have to figure out how to completely replace the internal combustion fleet. And right now it's not a matter of that would be nice. In many cases, it's a matter of regulatory requirement or a law. So between the incentives and the requirements and the mandates, the demand is not going to go down. I don't see how it goes down from here."
51;Q&A;Operator;Operator;There are no further questions at this time. I would like to turn the floor back to Mark Russell for closing remarks.
52;Q&A;Mark Russell - Chief Executive Officer;Firm;We appreciate everybody being here to this morning and being interested in Nikola following us. We're grateful for your support. And we'll talk to you next quarter. Thanks.
53;Q&A;Operator;Operator;Thank you. This concludes today's conference. You may disconnect your lines at this time. Thank you for your participation. Have a great day.
